1755,28495.09999999987
1745,14785.26999999997
1757,14743.519999999928
1749,14539.90999999998
1773,14741.31999999992
1774,28777.50999999955
1789,14512.45999999998
2177,28747.05999999984
2376,14539.90999999998
1832,14538.589999999951
1845,14538.589999999951
2022,14512.45999999998
2253,14546.28999999995
2033,14512.45999999998
2083,14528.90999999998
3681,14539.90999999998
2034,14512.45999999998
2191,14512.45999999998
3355,14561.709999999948
2278,14546.28999999995
1891,14538.589999999951
2045,14512.45999999998
2099,28790.20999999974
2193,14512.45999999998
1896,14538.589999999951
2048,36311.72
2101,14528.90999999998
2283,14546.28999999995
2335,14516.859999999979
1924,14538.589999999951
2198,14512.45999999998
2366,ERROR PRODUCT OPTIONSERROR PRODUCT OPTIONS14321.809999999978
2057,14512.45999999998
2446,14539.90999999998
2061,14512.45999999998
2107,14528.90999999998
2201,14512.45999999998
2402,14546.28999999995
2448,14539.90999999998
2202,14512.45999999998
2364,14516.859999999979
2458,14784.16999999996
1944,14538.589999999951
2372,14516.859999999979
2461,28770.689999999762
2076,14512.45999999998
2113,14528.90999999998
2468,14539.90999999998
2082,ERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONS28514.45999999987
2423,14546.28999999995
1957,14538.589999999951
2209,14512.45999999998
2396,14516.859999999979
2090,14512.45999999998
2430,14546.28999999995
2093,14512.45999999998
2131,14528.90999999998
2237,14512.45999999998
2432,14546.28999999995
2401,14516.859999999979
2434,28775.08999999986
2133,14528.90999999998
2418,14516.859999999979
2120,14750.559999999969
2134,14528.90999999998
2254,14512.45999999998
2135,14528.90999999998
2438,14516.859999999979
2442,14546.28999999995
2124,14512.45999999998
2553,14539.90999999998
4990,14516.859999999979
2125,14512.45999999998
2444,14546.28999999995
2445,14546.28999999995
2564,14539.90999999998
2139,14528.90999999998
2215,18726.059999999845
2272,28950.019999999797
2449,14546.28999999995
2217,14512.45999999998
2275,14512.45999999998
2469,14516.859999999979
2586,14539.90999999998
2277,14512.45999999998
2455,14546.28999999995
2470,14516.859999999979
2587,14800.66999999996
1996,14538.589999999951
2143,14528.90999999998
2459,28790.489999999732
3683,14539.90999999998
2238,14512.45999999998
2493,ERROR PRODUCT OPTIONSERROR PRODUCT OPTIONS41588.019999999975
2007,14538.589999999951
2145,14528.90999999998
2287,14512.45999999998
2504,14834.54999999997
2018,14538.589999999951
2020,14538.589999999951
2152,14528.90999999998
2290,14512.45999999998
2536,14516.859999999979
2535,14546.28999999995
2542,ERROR PRODUCT OPTIONSERROR PRODUCT OPTIONS14710.219999999963
2156,14528.90999999998
2249,28947.81999999983
2062,14538.589999999951
2071,14538.589999999951
2161,14528.90999999998
2555,14546.28999999995
2666,14516.859999999979
2081,14538.589999999951
2169,14528.90999999998
2311,14512.45999999998
2588,28767.389999999763
2691,14516.859999999979
2340,14512.45999999998
2342,14512.45999999998
3231,ERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONS14290.700000000003
3212,14541.259999999964
3200,14541.259999999964
3199,14541.259999999964
3082,14538.589999999951
3083,14538.589999999951
3084,14538.589999999951
3085,14538.589999999951
3086,14538.589999999951
3087,14538.589999999951
2784,14496.15999999998
2803,14496.15999999998
2807,14496.15999999998
2805,14496.15999999998
2808,14496.15999999998
2789,14496.15999999998
2810,14496.15999999998
2815,14496.15999999998
2811,14496.15999999998
2745,14496.15999999998
2750,14496.15999999998
2754,14496.15999999998
2773,14496.15999999998
2801,14496.15999999998
2804,14496.15999999998
2806,14496.15999999998
2809,14496.15999999998
2812,14496.15999999998
