1621,148.33999999999995
1775,14546.28999999995
1779,14546.28999999995
1782,14546.28999999995
1794,14546.28999999995
1802,14546.28999999995
1807,14546.28999999995
1813,14546.28999999995
1815,14546.28999999995
1817,14546.28999999995
1818,14546.28999999995
1819,14546.28999999995
1820,14546.28999999995
2211,14546.28999999995
2213,14546.28999999995
2214,14546.28999999995
2216,13248.58999999995
2218,14546.28999999995
2246,14505.509999999946
2248,14546.28999999995
2251,14546.28999999995
2253,14546.28999999995
2259,28981.64999999999
2262,14761.509999999913
2278,14546.28999999995
2279,14793.849999999882
2283,14546.28999999995
2291,14878.429999999838
2366,ERROR PRODUCT OPTIONSERROR PRODUCT OPTIONS14321.809999999978
2360,14563.08999999995
2402,14546.28999999995
2405,14494.509999999946
2408,14372.849999999971
2411,14511.309999999945
2414,136.23000000000008
2423,14546.28999999995
3689,14546.28999999995
2429,14563.08999999995
2430,14546.28999999995
2432,14546.28999999995
2434,28775.08999999986
2437,ERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONSERROR PRODUCT OPTIONS63.55000000000002
2439,14790.549999999907
2442,14546.28999999995
2443,14546.28999999995
2444,14546.28999999995
2445,14546.28999999995
2449,14546.28999999995
2452,ERROR PRODUCT OPTIONSERROR PRODUCT OPTIONS43231.53000000011
2455,14546.28999999995
2456,14546.28999999995
2459,28790.489999999732
2460,14807.04999999993
2504,14834.54999999997
2508,14539.549999999957
2521,28765.929999999724
2535,14546.28999999995
2546,14594.910000000009
2552,14546.28999999995
2561,867.1500000000001
2555,14546.28999999995
2566,14657.689999999982
2569,14563.08999999995
2575,14546.28999999995
2588,28767.389999999763
2589,14563.08999999995
2608,14546.28999999995
2640,ERROR PRODUCT OPTIONSERROR PRODUCT OPTIONS10987.15
2651,28649.30999999992
2672,14546.28999999995
1664,14546.28999999995
2684,14546.28999999995
2685,14546.28999999995
2686,14546.28999999995
2687,14546.28999999995
2688,14546.28999999995
